path,module,category,lang,lines,status,note
tests/fixtures/digest_samples/SYFSGK57_Efficient DETR_ improving end-to-end object detector with dense prior.md,tests/fixtures,test,markdown,100,pending,
tests/fixtures/digest_samples/T4IT45HE_RT-DETRv2_ Improved Baseline with Bag-of-Freebies for Real-Time Detection Transf.md,tests/fixtures,test,markdown,94,pending,
tests/fixtures/digest_samples/TWFHAPK5_YOLOv3_ An Incremental Improvement.md,tests/fixtures,test,markdown,174,pending,
tests/fixtures/digest_samples/UU27URPQ_An Image is Worth 16x16 Words_ Transformers for Image Recognition at Scale.md,tests/fixtures,test,markdown,198,pending,
tests/fixtures/digest_samples/V4SSEUUH_DINO_ DETR with improved DeNoising anchor boxes for end-to-end object detection.md,tests/fixtures,test,markdown,110,pending,
tests/fixtures/digest_samples/VNM6M9XY_RT-DETRv3_ real-time end-to-end object detection with hierarchical dense positiv.md,tests/fixtures,test,markdown,122,pending,
tests/fixtures/digest_samples/WTSWR3AB_UP-DETR_ Unsupervised Pre-Training for Object Detection With Transformers.md,tests/fixtures,test,markdown,114,pending,
tests/fixtures/digest_samples/X4MLEKID_MOTR_ end-to-end multiple-object tracking with_transformer.md,tests/fixtures,test,markdown,142,pending,
tests/fixtures/digest_samples/X7H758B3_D-FINE_ Redefine Regression Task in DETRs as Fine-grained Distribution Refinemen.md,tests/fixtures,test,markdown,116,pending,
tests/fixtures/digest_samples/X83ZMR5Z_DETRs with Hybrid Matching.md,tests/fixtures,test,markdown,118,pending,
tests/fixtures/digest_samples/XK79ZMF4_Masked-attention Mask Transformer for Universal Image Segmentation.md,tests/fixtures,test,markdown,122,pending,
tests/fixtures/digest_samples/XZ9P8QYX_Mask DINO_ towards a unified transformer-based framework for object detection an.md,tests/fixtures,test,markdown,112,pending,
tests/fixtures/digest_samples/YEMRFUM3_Deep Residual Learning for Image Recognition.md,tests/fixtures,test,markdown,198,pending,
tests/fixtures/digest_samples/YHLDGN3U_Rank-DETR for high quality object detection.md,tests/fixtures,test,markdown,162,pending,
tests/fixtures/digest_samples/YU3X6P95_PolarNet_ An Improved Grid Representation for Online LiDAR Point Clouds Semantic.md,tests/fixtures,test,markdown,134,pending,
tests/fixtures/digest_samples/YXS248F2_Center-based 3D Object Detection and Tracking.md,tests/fixtures,test,markdown,146,pending,
tests/fixtures/digest_samples/Z8NVAEKS_Mask R-CNN.md,tests/fixtures,test,markdown,176,pending,
tests/fixtures/digest_samples/ZCSRTWDV_YOLACT_ Real-time Instance Segmentation.md,tests/fixtures,test,markdown,264,pending,
tests/fixtures/digest_samples/ZHTJTYSJ_Object Detection with Transformers_ A Review.md,tests/fixtures,test,markdown,150,pending,
tests/fixtures/digest_samples/ZR6WPJWH_MedDINOv3_ How to adapt vision foundation models for medical image segmentation_.md,tests/fixtures,test,markdown,86,pending,
tests/fixtures/digest_samples/index.json,tests/fixtures,test,json,1142,pending,
tests/fixtures/literature-analysis/example.md,tests/fixtures,test,markdown,234,pending,
tests/fixtures/literature-analysis/run_bundle.zip,tests/fixtures,asset,zip,0,pending,
tests/fixtures/literature-analysis/run_bundle_canonical.zip,tests/fixtures,asset,zip,0,pending,
tests/fixtures/reader/zotero-stub.epub,tests/fixtures,test,epub,0,pending,
tests/fixtures/reference_samples/29IBKEUR_Sparse DETR_ efficient end-to-end object detection with learnable sparsity.txt,tests/fixtures,test,text,182,pending,
tests/fixtures/reference_samples/2KUGMFL2_YOLACT_ Real-time Instance Segmentation.txt,tests/fixtures,test,text,95,pending,
tests/fixtures/reference_samples/34WIW5FH_Deep Residual Learning for Image Recognition.txt,tests/fixtures,test,text,187,pending,
tests/fixtures/reference_samples/3JUY9GBQ_DETR3D_ 3D object detection from multi-view images via 3D-to-2D queries.txt,tests/fixtures,test,text,42,pending,
tests/fixtures/reference_samples/3YG8UNCI_Rank-DETR for high quality object detection.txt,tests/fixtures,test,text,78,pending,
tests/fixtures/reference_samples/4DB3YS8Y_SOLOv2_ Dynamic and Fast Instance Segmentation.txt,tests/fixtures,test,text,89,pending,
tests/fixtures/reference_samples/4FUJYLNY_Object Detection with Transformers_ A Review.txt,tests/fixtures,test,text,457,pending,
tests/fixtures/reference_samples/4IUAXCCZ_Joint perceptual learning for enhancement and object detection in underwater sce.txt,tests/fixtures,test,text,48,pending,
tests/fixtures/reference_samples/53A2WXX8_Masked-attention Mask Transformer for Universal Image Segmentation.txt,tests/fixtures,test,text,296,pending,
tests/fixtures/reference_samples/5HBHAWIV_Deformable DETR_ deformable transformers for end-to-end object detection.txt,tests/fixtures,test,text,136,pending,
tests/fixtures/reference_samples/76BD6UYE_SOLO_ Segmenting Objects by Locations.txt,tests/fixtures,test,text,67,pending,
tests/fixtures/reference_samples/7AERRYC7_DETRs with collaborative hybrid assignments training.txt,tests/fixtures,test,text,43,pending,
tests/fixtures/reference_samples/7T29H6SR_SegDINO_ An Efficient Design for Medical and Natural Image Segmentation with DIN.txt,tests/fixtures,test,text,133,pending,
tests/fixtures/reference_samples/7WIXRD9R_面向标签稀缺场景的DINO特征迁移月球岩石薄片图像分类.txt,tests/fixtures,test,text,83,pending,
tests/fixtures/reference_samples/8838AH6P_LW-DETR_ a transformer replacement to YOLO for real-time detection.txt,tests/fixtures,test,text,134,pending,
tests/fixtures/reference_samples/8AXAW2GX_Conditional Convolutions for Instance Segmentation.txt,tests/fixtures,test,text,89,pending,
tests/fixtures/reference_samples/8ET4QJ6S_U-Net_ Convolutional Networks for Biomedical Image Segmentation.txt,tests/fixtures,test,text,27,pending,
tests/fixtures/reference_samples/8PP8HQMY_RT-DETRv2_ Improved Baseline with Bag-of-Freebies for Real-Time Detection Transf.txt,tests/fixtures,test,text,33,pending,
tests/fixtures/reference_samples/8WM66ZL3_Segment Anything.txt,tests/fixtures,test,text,865,pending,
tests/fixtures/reference_samples/8YS3DEMI_Real-time object detection meets DINOv3.txt,tests/fixtures,test,text,31,pending,
tests/fixtures/reference_samples/95F26DIX_Swin Transformer_ Hierarchical Vision Transformer using Shifted Windows.txt,tests/fixtures,test,text,179,pending,
tests/fixtures/reference_samples/9CBBDH3Y_DinoDental_ Benchmarking DINOv3 as a Unified Vision Encoder for Dental Image Ana.txt,tests/fixtures,test,text,159,pending,
tests/fixtures/reference_samples/ABTG2CFC_YOLOv7_ Trainable Bag-of-Freebies Sets New State-of-the-Art for Real-Time Object.txt,tests/fixtures,test,text,97,pending,
tests/fixtures/reference_samples/AHF2RU48_PolarStream_ Streaming Lidar Object Detection and Segmentation with Polar Pillar.txt,tests/fixtures,test,text,81,pending,
tests/fixtures/reference_samples/ANFVBN87_A Simple Framework for Contrastive Learning of Visual Representations.txt,tests/fixtures,test,text,335,pending,
tests/fixtures/reference_samples/B3REC7HH_ImageNet Large Scale Visual Recognition Challenge.txt,tests/fixtures,test,text,205,pending,
tests/fixtures/reference_samples/BBIY57N3_MedDINOv3_ How to adapt vision foundation models for medical image segmentation_.txt,tests/fixtures,test,text,89,pending,
tests/fixtures/reference_samples/CBJWE4JX_DETRs beat YOLOs on real-time object detection.txt,tests/fixtures,test,text,43,pending,
tests/fixtures/reference_samples/CGJBFE6C_Enhancing DETRs variants through improved content query and similar query aggreg.txt,tests/fixtures,test,text,66,pending,
tests/fixtures/reference_samples/CHPBJDLU_PolarNet_ An Improved Grid Representation for Online LiDAR Point Clouds Semantic.txt,tests/fixtures,test,text,89,pending,
tests/fixtures/reference_samples/D6BUKS9Q_DETRs with Hybrid Matching.txt,tests/fixtures,test,text,300,pending,
tests/fixtures/reference_samples/DBYQ4LWE_Group DETR_ Fast DETR Training with Group-Wise One-to-Many Assignment.txt,tests/fixtures,test,text,47,pending,
tests/fixtures/reference_samples/DDT5Q9QF_Panoptic-PolarNet_ Proposal-free LiDAR Point Cloud Panoptic Segmentation.txt,tests/fixtures,test,text,166,pending,
tests/fixtures/reference_samples/EIMSDEU3_End-to-end object detection with transformers.txt,tests/fixtures,test,text,52,pending,
tests/fixtures/reference_samples/ELUGCCPA_基于计算机视觉的Transformer研究进展.txt,tests/fixtures,test,text,153,pending,
tests/fixtures/reference_samples/GHWYS7AF_RT-DETRv3_ real-time end-to-end object detection with hierarchical dense positiv.txt,tests/fixtures,test,text,33,pending,
tests/fixtures/reference_samples/HDDAIKQQ_SAM 3_ segment anything with concepts.txt,tests/fixtures,test,text,222,pending,
tests/fixtures/reference_samples/HPLZ65Z2_DINO_ DETR with improved DeNoising anchor boxes for end-to-end object detection.txt,tests/fixtures,test,text,106,pending,
tests/fixtures/reference_samples/I4ZU2PCY_DETR for crowd pedestrian detection.txt,tests/fixtures,test,text,43,pending,
tests/fixtures/reference_samples/I6XI39WA_A ConvNet for the 2020s.txt,tests/fixtures,test,text,183,pending,
tests/fixtures/reference_samples/IY3FMWQM_DAB-DETR_ dynamic anchor boxes are better queries for DETR.txt,tests/fixtures,test,text,146,pending,
tests/fixtures/reference_samples/J6DSFFBH_Center-based 3D Object Detection and Tracking.txt,tests/fixtures,test,text,212,pending,
tests/fixtures/reference_samples/JMWG9XVD_An end-to-end transformer model for 3D object detection.txt,tests/fixtures,test,text,93,pending,
tests/fixtures/reference_samples/LUM266YT_An Image is Worth 16x16 Words_ Transformers for Image Recognition at Scale.txt,tests/fixtures,test,text,298,pending,
tests/fixtures/reference_samples/M3AU5AC9_Faster R-CNN_ towards real-time object detection with region proposal networks.txt,tests/fixtures,test,text,58,pending,
tests/fixtures/reference_samples/M68XPFA9_Exploiting DINOv3-Based Self-Supervised Features for Robust Few-Shot Medical Ima.txt,tests/fixtures,test,text,206,pending,
tests/fixtures/reference_samples/MERSIDHN_D-FINE_ Redefine Regression Task in DETRs as Fine-grained Distribution Refinemen.txt,tests/fixtures,test,text,154,pending,
tests/fixtures/reference_samples/NXLIGKF5_DN-DETR_ accelerate DETR training by introducing query DeNoising.txt,tests/fixtures,test,text,19,pending,
tests/fixtures/reference_samples/P5NLH47E_UP-DETR_ Unsupervised Pre-Training for Object Detection With Transformers.txt,tests/fixtures,test,text,48,pending,
tests/fixtures/reference_samples/RPRBE2QN_Panoptic SegFormer_ delving deeper into panoptic segmentation with transformers.txt,tests/fixtures,test,text,38,pending,
tests/fixtures/reference_samples/S7IWH3CG_基于Transformer的DETR目标检测算法综述.txt,tests/fixtures,test,text,107,pending,
tests/fixtures/reference_samples/S86GB385_Accelerating DETR convergence via semantic-aligned matching.txt,tests/fixtures,test,text,42,pending,
tests/fixtures/reference_samples/SZ3GNWT9_RF-DETR_ neural architecture search for real-time detection transformers.txt,tests/fixtures,test,text,219,pending,
tests/fixtures/reference_samples/UFJQE7PA_基于改进RT-DETR的铁路施工场景下人员安全穿戴检测.txt,tests/fixtures,test,text,51,pending,
tests/fixtures/reference_samples/USRNFHXP_Per-Pixel Classification is Not All You Need for Semantic Segmentation.txt,tests/fixtures,test,text,109,pending,
tests/fixtures/reference_samples/UVI9ULI2_Mask R-CNN.txt,tests/fixtures,test,text,89,pending,
tests/fixtures/reference_samples/UW8ZLVA6_Does DINOv3 Set a New Medical Vision Standard_ Benchmarking 2D and 3D Classifica.txt,tests/fixtures,test,text,235,pending,
tests/fixtures/reference_samples/V3TMPN22_SSD_ Single Shot MultiBox Detector.txt,tests/fixtures,test,text,45,pending,
tests/fixtures/reference_samples/VA9QJETD_Fully convolutional networks for semantic segmentation.txt,tests/fixtures,test,text,79,pending,
tests/fixtures/reference_samples/VHBU3NI6_Efficient DETR_ improving end-to-end object detector with dense prior.txt,tests/fixtures,test,text,32,pending,
tests/fixtures/reference_samples/VI9JURUB_Rethinking detection based table structure recognition for visually rich documen.txt,tests/fixtures,test,text,74,pending,
tests/fixtures/reference_samples/VP3VWENB_深度学习下的单阶段通用目标检测算法研究综述.txt,tests/fixtures,test,text,211,pending,
tests/fixtures/reference_samples/VQ2WLIDR_Mask DINO_ towards a unified transformer-based framework for object detection an.txt,tests/fixtures,test,text,35,pending,
tests/fixtures/reference_samples/W4CDLU28_Conditional DETR for fast training convergence.txt,tests/fixtures,test,text,53,pending,
tests/fixtures/reference_samples/XKJFVI8H_Using the Polar Transform for Efficient Deep Learning-Based Aorta Segmentation i.txt,tests/fixtures,test,text,21,pending,
tests/fixtures/reference_samples/Z25GLKZV_Attention is All you Need.txt,tests/fixtures,test,text,63,pending,
tests/fixtures/reference_samples/extract_refs.py,tests/fixtures,test,python,151,pending,
tests/fixtures/reference_samples/index.json,tests/fixtures,test,json,728,pending,
tests/fixtures/selection-context/attachments/29E5SNUB/Snapshot,tests/fixtures,test,none,0,pending,
tests/fixtures/selection-context/attachments/39KG9BMT/Liu 等 - 2022 - DAB-DETR Dynamic Anchor Boxes are Better Queries for DETR.pdf,tests/fixtures,asset,pdf,0,pending,
tests/fixtures/selection-context/attachments/3K6IP2AG/Roh 等 - 2022 - Sparse DETR Efficient End-to-End Object Detection with Learnable Sparsity.pdf,tests/fixtures,asset,pdf,0,pending,
tests/fixtures/selection-context/attachments/4GZM2DR5/Zhao 等 - 2024 - DETRs Beat YOLOs on Real-time Object Detection.pdf,tests/fixtures,asset,pdf,0,pending,
tests/fixtures/selection-context/attachments/5CJU6NFF/Snapshot,tests/fixtures,test,none,0,pending,
tests/fixtures/selection-context/attachments/5H6H4BMS/Chen 等 - 2024 - LW-DETR A Transformer Replacement to YOLO for Real-Time Detection.md,tests/fixtures,test,markdown,370,pending,
tests/fixtures/selection-context/attachments/6RDCJXP3/Zhang 等 - 2022 - DINO DETR with Improved DeNoising Anchor Boxes for End-to-End Object Detection.md,tests/fixtures,test,markdown,281,pending,
tests/fixtures/selection-context/attachments/6W7TFL5F/Robinson 等 - 2025 - RF-DETR Neural Architecture Search for Real-Time Detection Transformers.md,tests/fixtures,test,markdown,333,pending,
tests/fixtures/selection-context/attachments/7YXZJKNL/Li 等 - 2022 - DN-DETR Accelerate DETR Training by Introducing Query DeNoising.md,tests/fixtures,test,markdown,263,pending,
tests/fixtures/selection-context/attachments/8BVUFWMZ/Zhang 等 - 2024 - Enhancing DETRs Variants through Improved Content Query and Similar Query Aggregation.pdf,tests/fixtures,asset,pdf,0,pending,
tests/fixtures/selection-context/attachments/8L4FD5K5/Li 等 - 2022 - Panoptic SegFormer Delving Deeper Into Panoptic Segmentation With Transformers.no_watermark.zh-CN.mono.md,tests/fixtures,test,markdown,273,pending,
tests/fixtures/selection-context/attachments/8VEUH6U2/Meng 等 - 2021 - Conditional DETR for Fast Training Convergence.md,tests/fixtures,test,markdown,277,pending,
tests/fixtures/selection-context/attachments/8XWSN4K5/Zong 等 - 2023 - DETRs with Collaborative Hybrid Assignments Training.md,tests/fixtures,test,markdown,275,pending,
tests/fixtures/selection-context/attachments/9CBE2BEI/Snapshot,tests/fixtures,test,none,0,pending,
tests/fixtures/selection-context/attachments/9VTZPVEB/Zhao 等 - 2024 - DETRs Beat YOLOs on Real-time Object Detection.md,tests/fixtures,test,markdown,223,pending,
tests/fixtures/selection-context/attachments/9WX7UESK/Zhang 等 - 2024 - Enhancing DETRs Variants through Improved Content Query and Similar Query Aggregation.md,tests/fixtures,test,markdown,285,pending,
tests/fixtures/selection-context/attachments/A8BVFHT3/Meng 等 - 2021 - Conditional DETR for Fast Training Convergence.pdf,tests/fixtures,asset,pdf,0,pending,
tests/fixtures/selection-context/attachments/AJHT6UTC/Robinson 等 - 2025 - RF-DETR Neural Architecture Search for Real-Time Detection Transformers.pdf,tests/fixtures,asset,pdf,0,pending,
tests/fixtures/selection-context/attachments/BG7NXEQ2/Misra 等 - 2021 - An End-to-End Transformer Model for 3D Object Detection.pdf,tests/fixtures,asset,pdf,0,pending,
tests/fixtures/selection-context/attachments/C6J58W26/Zhang 等 - 2022 - DINO DETR with Improved DeNoising Anchor Boxes for End-to-End Object Detection.pdf,tests/fixtures,asset,pdf,0,pending,
tests/fixtures/selection-context/attachments/CB2UA9RT/Zeng 等 - 2022 - MOTR End-to-End Multiple-Object Tracking with Transformer.md,tests/fixtures,test,markdown,272,pending,
tests/fixtures/selection-context/attachments/CVV3EPRH/Wang 等 - 2024 - RT-DETRv3 Real-time End-to-End Object Detection with Hierarchical Dense Positive Supervision.pdf,tests/fixtures,asset,pdf,0,pending,
tests/fixtures/selection-context/attachments/CY6YGNHH/Snapshot,tests/fixtures,test,none,0,pending,
tests/fixtures/selection-context/attachments/E39GK2KW/Fu 等 - 2023 - Joint Perceptual Learning for Enhancement and Object Detection in Underwater Scenarios.pdf,tests/fixtures,asset,pdf,0,pending,
tests/fixtures/selection-context/attachments/E9WVEIHL/Snapshot,tests/fixtures,test,none,0,pending,
tests/fixtures/selection-context/attachments/EWGE865Z/Chen 等 - 2024 - LW-DETR A Transformer Replacement to YOLO for Real-Time Detection.pdf,tests/fixtures,asset,pdf,0,pending,
tests/fixtures/selection-context/attachments/EXKUYHMH/Zhang 等 - 2022 - Accelerating DETR Convergence via Semantic-Aligned Matching.pdf,tests/fixtures,asset,pdf,0,pending,
tests/fixtures/selection-context/attachments/FBSSAXXH/Snapshot,tests/fixtures,test,none,0,pending,
tests/fixtures/selection-context/attachments/FD9CK3PL/Li 等 - 2022 - Panoptic SegFormer Delving Deeper Into Panoptic Segmentation With Transformers.no_watermark.zh-CN.mono.md,tests/fixtures,test,markdown,273,pending,
tests/fixtures/selection-context/attachments/FDZ7J8AQ/Ren 等 - 2017 - Faster R-CNN Towards Real-Time Object Detection with Region Proposal Networks.md,tests/fixtures,test,markdown,352,pending,
tests/fixtures/selection-context/attachments/FKYDC77R/Li 等 - 2022 - Panoptic SegFormer Delving Deeper Into Panoptic Segmentation With Transformers_noPDF.md,tests/fixtures,test,markdown,281,pending,
tests/fixtures/selection-context/attachments/G8XAS3KX/Fu 等 - 2023 - Joint Perceptual Learning for Enhancement and Object Detection in Underwater Scenarios.md,tests/fixtures,test,markdown,227,pending,
tests/fixtures/selection-context/attachments/HCZHAYPP/Ren 等 - 2017 - Faster R-CNN Towards Real-Time Object Detection with Region Proposal Networks.pdf,tests/fixtures,asset,pdf,0,pending,
tests/fixtures/selection-context/attachments/I336WEDD/Wang 等 - 2022 - DETR3D 3D Object Detection from Multi-view Images via 3D-to-2D Queries.md,tests/fixtures,test,markdown,229,pending,
tests/fixtures/selection-context/attachments/J3PD2ISP/Li 等 - 2022 - Panoptic SegFormer Delving Deeper Into Panoptic Segmentation With Transformers.no_watermark.zh-CN.dual.pdf,tests/fixtures,asset,pdf,0,pending,
tests/fixtures/selection-context/attachments/JK9NLHWL/Zhu 等 - 2021 - Deformable DETR Deformable Transformers for End-to-End Object Detection.md,tests/fixtures,test,markdown,307,pending,
tests/fixtures/selection-context/attachments/JQEMRSLF/Misra 等 - 2021 - An End-to-End Transformer Model for 3D Object Detection.md,tests/fixtures,test,markdown,309,pending,
tests/fixtures/selection-context/attachments/KU3GJDWR/Zong 等 - 2023 - DETRs with Collaborative Hybrid Assignments Training.pdf,tests/fixtures,asset,pdf,0,pending,
tests/fixtures/selection-context/attachments/LVBBEES6/Xiao 等 - 2025 - Rethinking detection based table structure recognition for visually rich document images.md,tests/fixtures,test,markdown,496,pending,
tests/fixtures/selection-context/attachments/MACVYVTN/Roh 等 - 2022 - Sparse DETR Efficient End-to-End Object Detection with Learnable Sparsity.md,tests/fixtures,test,markdown,348,pending,
tests/fixtures/selection-context/attachments/NJNNS2MB/Carion 等 - 2020 - End-to-End Object Detection with Transformers.md,tests/fixtures,test,markdown,233,pending,
tests/fixtures/selection-context/attachments/NWU22TPK/Li 等 - 2022 - Panoptic SegFormer Delving Deeper Into Panoptic Segmentation With Transformers.md,tests/fixtures,test,markdown,281,pending,
tests/fixtures/selection-context/attachments/P5SUAUDR/Zhang 等 - 2022 - Accelerating DETR Convergence via Semantic-Aligned Matching.md,tests/fixtures,test,markdown,223,pending,
tests/fixtures/selection-context/attachments/PJLC7YWA/Xiao 等 - 2025 - Rethinking detection based table structure recognition for visually rich document images.pdf,tests/fixtures,asset,pdf,0,pending,
tests/fixtures/selection-context/attachments/RMW324UH/Snapshot,tests/fixtures,test,none,0,pending,
tests/fixtures/selection-context/attachments/SMFVBYXT/Li 等 - 2022 - Panoptic SegFormer Delving Deeper Into Panoptic Segmentation With Transformers.pdf,tests/fixtures,asset,pdf,0,pending,
tests/fixtures/selection-context/attachments/SUB2BQSR/Snapshot,tests/fixtures,test,none,0,pending,
tests/fixtures/selection-context/attachments/SUXAAYX9/Liu 等 - 2022 - DAB-DETR Dynamic Anchor Boxes are Better Queries for DETR.md,tests/fixtures,test,markdown,348,pending,
tests/fixtures/selection-context/attachments/TFYBKXJL/Zeng 等 - 2022 - MOTR End-to-End Multiple-Object Tracking with Transformer.pdf,tests/fixtures,asset,pdf,0,pending,
tests/fixtures/selection-context/attachments/TS4595M7/Wang 等 - 2022 - DETR3D 3D Object Detection from Multi-view Images via 3D-to-2D Queries.pdf,tests/fixtures,asset,pdf,0,pending,
tests/fixtures/selection-context/attachments/UXGYIWKK/Zhu 等 - 2021 - Deformable DETR Deformable Transformers for End-to-End Object Detection.pdf,tests/fixtures,asset,pdf,0,pending,
tests/fixtures/selection-context/attachments/VHEIFPDN/Wang 等 - 2024 - RT-DETRv3 Real-time End-to-End Object Detection with Hierarchical Dense Positive Supervision.md,tests/fixtures,test,markdown,204,pending,
tests/fixtures/selection-context/attachments/W3IZWR5F/Li 等 - 2022 - Panoptic SegFormer Delving Deeper Into Panoptic Segmentation With Transformers.no_watermark.zh-CN.dual.md,tests/fixtures,test,markdown,556,pending,
tests/fixtures/selection-context/attachments/WC7HIYMF/Li 等 - 2022 - Panoptic SegFormer Delving Deeper Into Panoptic Segmentation With Transformers.no_watermark.zh-CN.dual.md,tests/fixtures,test,markdown,556,pending,
tests/fixtures/selection-context/attachments/XD74FR7G/S0957417425000831.html,tests/fixtures,test,html,192,pending,
tests/fixtures/selection-context/attachments/YM5G5G2T/Li 等 - 2022 - DN-DETR Accelerate DETR Training by Introducing Query DeNoising.pdf,tests/fixtures,asset,pdf,0,pending,
tests/fixtures/selection-context/attachments/YTWMBNNW/Li 等 - 2022 - Panoptic SegFormer Delving Deeper Into Panoptic Segmentation With Transformers.no_watermark.zh-CN.mono.pdf,tests/fixtures,asset,pdf,0,pending,
tests/fixtures/selection-context/attachments/ZEY2RXUE/Carion 等 - 2020 - End-to-End Object Detection with Transformers.pdf,tests/fixtures,asset,pdf,0,pending,
tests/fixtures/selection-context/attachments/placeholder.bin,tests/fixtures,asset,bin,0,pending,
tests/fixtures/selection-context/selection-context-dual-parent.json,tests/fixtures,test,json,480,pending,
tests/fixtures/selection-context/selection-context-mix-all-top3-parents.ts,tests/fixtures,test,typescript,20,pending,
tests/fixtures/selection-context/selection-context-mix-all.json,tests/fixtures,test,json,8077,pending,
tests/fixtures/selection-context/selection-context-multi-attach-diff-parents.json,tests/fixtures,test,json,182,pending,
tests/fixtures/selection-context/selection-context-multi-attach-same-parent.json,tests/fixtures,test,json,192,pending,
tests/fixtures/selection-context/selection-context-multi-markdown-diff-parents.json,tests/fixtures,test,json,219,pending,
tests/fixtures/selection-context/selection-context-multi-markdown-no-pdf.json,tests/fixtures,test,json,407,pending,
tests/fixtures/selection-context/selection-context-multi-markdown-same-parent.json,tests/fixtures,test,json,308,pending,
tests/fixtures/selection-context/selection-context-multi-markdown-with-parent.json,tests/fixtures,test,json,971,pending,
tests/fixtures/selection-context/selection-context-multi-pdf-and-md.json,tests/fixtures,test,json,680,pending,
tests/fixtures/selection-context/selection-context-orphan-note.json,tests/fixtures,test,json,42,pending,
tests/fixtures/selection-context/selection-context-single-markdown.json,tests/fixtures,test,json,104,pending,
tests/fixtures/selection-context/selection-context-single-parent.json,tests/fixtures,test,json,264,pending,
tests/fixtures/selection-context/selection-context-single-pdf.json,tests/fixtures,test,json,106,pending,
tests/fixtures/selection-context/selection-context-various-type-attach-diff-parents.json,tests/fixtures,test,json,434,pending,
tests/fixtures/selection-context/selection-context-various-type-attach-same-parent.json,tests/fixtures,test,json,444,pending,
tests/fixtures/source_papers/29IBKEUR_Sparse DETR_ efficient end-to-end object detection with learnable sparsity.md,tests/fixtures,test,markdown,348,pending,
tests/fixtures/source_papers/2KUGMFL2_YOLACT_ Real-time Instance Segmentation.md,tests/fixtures,test,markdown,323,pending,
tests/fixtures/source_papers/34WIW5FH_Deep Residual Learning for Image Recognition.md,tests/fixtures,test,markdown,430,pending,
tests/fixtures/source_papers/3JUY9GBQ_DETR3D_ 3D object detection from multi-view images via 3D-to-2D queries.md,tests/fixtures,test,markdown,229,pending,
tests/fixtures/source_papers/3YG8UNCI_Rank-DETR for high quality object detection.md,tests/fixtures,test,markdown,298,pending,
tests/fixtures/source_papers/4DB3YS8Y_SOLOv2_ Dynamic and Fast Instance Segmentation.md,tests/fixtures,test,markdown,394,pending,
tests/fixtures/source_papers/4FUJYLNY_Object Detection with Transformers_ A Review.md,tests/fixtures,test,markdown,1138,pending,
tests/fixtures/source_papers/4IUAXCCZ_Joint perceptual learning for enhancement and object detection in underwater sce.md,tests/fixtures,test,markdown,227,pending,
tests/fixtures/source_papers/53A2WXX8_Masked-attention Mask Transformer for Universal Image Segmentation.md,tests/fixtures,test,markdown,511,pending,
tests/fixtures/source_papers/5HBHAWIV_Deformable DETR_ deformable transformers for end-to-end object detection.md,tests/fixtures,test,markdown,307,pending,
tests/fixtures/source_papers/76BD6UYE_SOLO_ Segmenting Objects by Locations.md,tests/fixtures,test,markdown,372,pending,
tests/fixtures/source_papers/7AERRYC7_DETRs with collaborative hybrid assignments training.md,tests/fixtures,test,markdown,275,pending,
tests/fixtures/source_papers/7T29H6SR_SegDINO_ An Efficient Design for Medical and Natural Image Segmentation with DIN.md,tests/fixtures,test,markdown,261,pending,
tests/fixtures/source_papers/7WIXRD9R_面向标签稀缺场景的DINO特征迁移月球岩石薄片图像分类.md,tests/fixtures,test,markdown,474,pending,
tests/fixtures/source_papers/8838AH6P_LW-DETR_ a transformer replacement to YOLO for real-time detection.md,tests/fixtures,test,markdown,370,pending,
tests/fixtures/source_papers/8AXAW2GX_Conditional Convolutions for Instance Segmentation.md,tests/fixtures,test,markdown,260,pending,
tests/fixtures/source_papers/8ET4QJ6S_U-Net_ Convolutional Networks for Biomedical Image Segmentation.md,tests/fixtures,test,markdown,130,pending,
tests/fixtures/source_papers/8PP8HQMY_RT-DETRv2_ Improved Baseline with Bag-of-Freebies for Real-Time Detection Transf.md,tests/fixtures,test,markdown,108,pending,
tests/fixtures/source_papers/8WM66ZL3_Segment Anything.md,tests/fixtures,test,markdown,1128,pending,
tests/fixtures/source_papers/8YS3DEMI_Real-time object detection meets DINOv3.md,tests/fixtures,test,markdown,123,pending,
tests/fixtures/source_papers/95F26DIX_Swin Transformer_ Hierarchical Vision Transformer using Shifted Windows.md,tests/fixtures,test,markdown,468,pending,
tests/fixtures/source_papers/9CBBDH3Y_DinoDental_ Benchmarking DINOv3 as a Unified Vision Encoder for Dental Image Ana.md,tests/fixtures,test,markdown,569,pending,
tests/fixtures/source_papers/ABTG2CFC_YOLOv7_ Trainable Bag-of-Freebies Sets New State-of-the-Art for Real-Time Object.md,tests/fixtures,test,markdown,271,pending,
tests/fixtures/source_papers/AHF2RU48_PolarStream_ Streaming Lidar Object Detection and Segmentation with Polar Pillar.md,tests/fixtures,test,markdown,294,pending,
tests/fixtures/source_papers/ANFVBN87_A Simple Framework for Contrastive Learning of Visual Representations.md,tests/fixtures,test,markdown,603,pending,
tests/fixtures/source_papers/B3REC7HH_ImageNet Large Scale Visual Recognition Challenge.md,tests/fixtures,test,markdown,1585,pending,
tests/fixtures/source_papers/BBIY57N3_MedDINOv3_ How to adapt vision foundation models for medical image segmentation_.md,tests/fixtures,test,markdown,257,pending,
tests/fixtures/source_papers/CBJWE4JX_DETRs beat YOLOs on real-time object detection.md,tests/fixtures,test,markdown,223,pending,
